0.999876640091433,0.658615199178012
0.999383322198501,0.572922446663969
0.998397173257838,0.512307566253364
0.996919166479389,0.465517384363283
0.994950760477404,0.427022773857395
0.992493897830957,0.394050685039928
0.989551003166859,0.365030404638992
0.986124980766845,0.338989426134743
0.982219211701393,0.315284477391786
0.977837550493024,0.293468067844777
0.972984321312345,0.273216397115761
0.967664313710619,0.254287644634225
0.961882777893058,0.23649644311001
0.9556454195375,0.219697514434715
0.948958394163597,0.203774765449184
0.941828301058058,0.188633781932218
0.934262176761951,0.174196518291025
0.926267488126489,0.160397453019891
0.917852124944144,0.147180751305681
0.909024392162377,0.134498137811545
0.899793001687659,0.122307282157387
0.89016706378787,0.110570562605647
0.880156078101562,0.0992541143532938
0.869769924262968,0.0883270959720927
0.859018852151989,0.0777611259100465
0.847913471778809,0.0675298536265873
0.836464742813085,0.0576086387970028
0.824683963768085,0.0479743183220136
0.812582760850416,0.0386050454199452
0.800173076486362,0.0294801883999513
0.787467157536151,0.0205802791762307
0.774477543207782,0.0118870034358322
0.761217052682342,0.0033832257874421
0.747698772463022,-0.00494695568288894
0.733936043460315,-0.0131181301561558
0.719942447826154,-0.0211434741373098
0.705731795549963,-0.0290346342710945
0.691318110829864,-0.0368015958969914
0.676715618232492,-0.0444525399358482
0.66193872865506,-0.0519936903764762
0.647002025103544,-0.0594291543593233
0.631920248301021,-0.0667607566291968
0.616708282140349,-0.0739878699434362
0.601381138995567,-0.0811072428721533
0.585953944906489,-0.0881128263081352
0.570441924651134,-0.0949955999120387
0.554860386720705,-0.101743399648353
0.539224708211957,-0.1083407475132
0.52355031965186,-0.114768684509686
0.507852689769532,-0.121004607881608
0.492147310230468,-0.127022113561474
0.47644968034814,-0.13279084471267
0.460775291788043,-0.138276347133739
0.445139613279295,-0.143439932130768
0.429558075348866,-0.148238547233248
0.414046055093511,-0.152624654811693
0.398618861004433,-0.15654611823151
0.383291717859651,-0.159946094625903
0.368079751698979,-0.162762932671149
0.352997974896456,-0.164930072879255
0.33806127134494,-0.166375946869276
0.323284381767508,-0.167023870824584
0.308681889170135,-0.166791926881704
0.294268204450037,-0.165592824528298
0.280057552173845,-0.16333373222823
0.266063956539684,-0.1599160674745
0.252301227536978,-0.155235231359788
0.238782947317658,-0.149180271653107
0.225522456792218,-0.141633456446844
0.212532842463849,-0.132469738949439
0.199826923513638,-0.121556093343607
0.187417239149583,-0.10875070241901
0.175316036231915,-0.0939019808568884
0.163535257186915,-0.0768474250302957
0.152086528221191,-0.0574122931960104
0.14098114784801,-0.0354081424005062
0.130230075737032,-0.0106312855573736
0.119843921898438,0.0171387079083037
0.10983293621213,0.048140249198218
0.10020699831234,0.0826303365892131
0.0909756078376225,0.120883928870771
0.0821478750558557,0.163191120898023
0.0737325118735103,0.209850598384399
0.0657378232380482,0.261156998353413
0.0581716989419422,0.317378522469908
0.0510416058364032,0.378719267417284
0.0443545804624998,0.445258058096172
0.0381172221069418,0.516851977173086
0.0323356862893808,0.592988475456496
0.0270156786876552,0.672565997190862
0.0221624495069758,0.753582558236997
0.0177807882986064,0.832721734873073
0.0138750192331553,0.904859418045683
0.010448996833141,0.962592030385815
0.0075061021690434,0.996022539427172
0.00504923952259609,0.993208098464704
0.00308083352061053,0.941738828447126
0.00160282674216211,0.831609241981831
0.00061667780149921,0.65862922506226
0.0001233599085671,0.426337644457929
