10,0.0160293517314396,0.0610745553728552,0.132339787539253
14,0.0153758653021643,0.0465168944437802,0.0957808527255375
18,0.00692665230379649,0.0112683636622826,0.0181326457096343
22,0.00677955408657671,0.0122437901576796,0.0208844726560589
26,0.00536592896537698,0.00893033936276099,0.0145659799486001
30,0.00503816234828514,0.00964033878718889,0.0169184150398696
34,0.00414775857031242,0.00773727872196186,0.0134137084536767
38,0.00349074293981568,0.00639170497333593,0.0109791359411111
42,0.00299294109600978,0.00539585712457361,0.00919561599779045
46,0.00260642173763089,0.00463377169657233,0.00783957317902373
50,0.00229964619387613,0.00403530412988453,0.00677980064788789
54,0.00155985041270369,0.00162635114488101,0.00173022949718518
58,0.00184718378044578,0.00316380540918268,0.00524561477270541
62,0.00148895562007908,0.00210283117886025,0.00307293195474216
66,0.00136447582539671,0.00190798999912988,0.0027668594318296
70,0.0010974279556906,0.00111283057159916,0.00113625247303672
74,0.00130285406969518,0.00213868604203589,0.00346016992341581
78,0.00121019882342661,0.00196765461383443,0.0031651970298318
82,0.001128888220999,0.00181862072732054,0.00290906889576434
86,0.000839817363089716,0.000835408903346064,0.000827705189391633
90,0.000993144830940724,0.00157230844600165,0.00248791103771308
94,0.000846154252288781,0.00111707124745713,0.00154503455622531
98,0.00080118303488946,0.0010504831937486,0.0014442791890796
102,0.000677393317996236,0.000664471143288042,0.000643436164430592
106,0.000723544373964532,0.00093653685251457,0.00127294718591664
110,0.0006898349396968,0.00088749648683412,0.00119967650621609
114,0.000722824860620733,0.00109341037118303,0.00167919511936415
118,0.000690692947359488,0.00103776444207922,0.00158636867018885
122,0.000604511542939998,0.000764678530490185,0.00101760144067503
126,0.000633840097633773,0.000940119375982519,0.00142422363927019
130,0.00060858817013797,0.000897106996960799,0.00135312916604281
134,0.000485813013376849,0.000467553840835155,0.000438239673140663
138,0.000563366973568683,0.000820679138576167,0.00122735935754792
142,0.000499810328816154,0.000616919173965855,0.000801798005041699
146,0.000438734538602304,0.000420049746437142,0.000390102881494443
150,0.000467080918366919,0.000571503875849368,0.000736337036936879
154,0.000412013875662456,0.000393258235755951,0.000363222418791744
158,0.000438227284140964,0.000531811370333874,0.000679518204630163
162,0.000388302017517149,0.000369591031813581,0.000339646424555297
166,0.000412613318709869,0.000496865387191371,0.000629827518615469
170,0.000400858938008338,0.000480924819856495,0.000607272953987045
174,0.000357363202508368,0.000338867621713715,0.000309290681601812
178,0.000348099077385016,0.00032970354930335,0.000300292960227277
182,0.000369179328962882,0.000438282955788455,0.000547311970882737
186,0.000386417194811412,0.000530543695043465,0.00075827328899704
190,0.000350620975305165,0.000413531907778927,0.000512777742374421
194,0.000366816092173592,0.000499471142903939,0.000709065405534194
198,0.000357711728123864,0.000485125176590121,0.000686433065188224
202,0.000325942974496575,0.000380900151027182,0.000467581420600475
206,0.000318449361039336,0.00037105798470843,0.000454029419590469
210,0.000332822655363795,0.000446203129510556,0.000625326935726457
214,0.000304422743469936,0.000352722678873547,0.000428888240162622
218,0.000317998362554428,0.000423237574163335,0.000589491567140876
