NACA 0018                                       
 Alfa =  15.00000 Re =   480000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00189 -0.04787
   0.99215  0.00354 -0.05035
   0.97925  0.00620 -0.05443
   0.96496  0.00911 -0.05900
   0.94931  0.01224 -0.06410
   0.93238  0.01555 -0.06971
   0.91435  0.01901 -0.07582
   0.89542  0.02257 -0.08239
   0.87581  0.02617 -0.08936
   0.85570  0.02978 -0.09669
   0.83523  0.03337 -0.10433
   0.81452  0.03691 -0.11227
   0.79364  0.04040 -0.12045
   0.77266  0.04382 -0.12886
   0.75160  0.04715 -0.13744
   0.73051  0.05041 -0.14610
   0.70941  0.05358 -0.15465
   0.68830  0.05665 -0.16261
   0.66721  0.05963 -0.16896
   0.64615  0.06251 -0.17704
   0.62513  0.06528 -0.19806
   0.60416  0.06794 -0.22764
   0.58324  0.07048 -0.26524
   0.56239  0.07290 -0.30999
   0.54163  0.07520 -0.36083
   0.52095  0.07736 -0.41656
   0.50038  0.07937 -0.47610
   0.47991  0.08124 -0.53861
   0.45958  0.08296 -0.60357
   0.43938  0.08451 -0.67034
   0.41934  0.08588 -0.73908
   0.39947  0.08707 -0.80954
   0.37979  0.08808 -0.88204
   0.36032  0.08888 -0.95649
   0.34108  0.08948 -1.03340
   0.32211  0.08986 -1.11265
   0.30344  0.09002 -1.19476
   0.28511  0.08995 -1.27967
   0.26716  0.08965 -1.36781
   0.24964  0.08911 -1.45918
   0.23262  0.08833 -1.55382
   0.21616  0.08732 -1.65165
   0.20031  0.08609 -1.75297
   0.18515  0.08465 -1.85712
   0.17073  0.08302 -1.96380
   0.15711  0.08122 -2.07297
   0.14431  0.07928 -2.18369
   0.13234  0.07722 -2.29511
   0.12120  0.07507 -2.40615
   0.11088  0.07285 -2.51449
   0.10133  0.07058 -2.61904
   0.09251  0.06827 -2.71582
   0.08438  0.06595 -2.80479
   0.07687  0.06361 -2.92207
   0.06995  0.06127 -3.23260
   0.06354  0.05894 -3.87756
   0.05762  0.05661 -3.92941
   0.05214  0.05428 -3.97650
   0.04706  0.05196 -4.02511
   0.04235  0.04964 -4.08027
   0.03797  0.04732 -4.14656
   0.03390  0.04500 -4.22765
   0.03012  0.04268 -4.32377
   0.02661  0.04035 -4.43588
   0.02334  0.03801 -4.56131
   0.02032  0.03566 -4.69221
   0.01753  0.03329 -4.81992
   0.01495  0.03091 -4.93604
   0.01259  0.02850 -5.03519
   0.01043  0.02608 -5.10861
   0.00848  0.02363 -5.15272
   0.00674  0.02116 -5.15654
   0.00520  0.01867 -5.11492
   0.00386  0.01616 -5.01989
   0.00273  0.01365 -4.86397
   0.00180  0.01113 -4.65146
   0.00107  0.00861 -4.38358
   0.00053  0.00611 -4.06911
   0.00019  0.00364 -3.71593
   0.00002  0.00120 -3.34450
   0.00002 -0.00120 -2.96802
   0.00019 -0.00364 -2.58254
   0.00053 -0.00611 -2.18529
   0.00107 -0.00861 -1.78543
   0.00180 -0.01113 -1.39365
   0.00273 -0.01365 -1.01873
   0.00386 -0.01616 -0.67328
   0.00520 -0.01867 -0.35872
   0.00674 -0.02116 -0.08319
   0.00848 -0.02363  0.15340
   0.01043 -0.02608  0.35356
   0.01259 -0.02850  0.51958
   0.01495 -0.03091  0.65306
   0.01753 -0.03329  0.75997
   0.02032 -0.03566  0.84161
   0.02334 -0.03801  0.90364
   0.02661 -0.04035  0.94757
   0.03012 -0.04268  0.97681
   0.03390 -0.04500  0.99366
   0.03797 -0.04732  0.99985
   0.04235 -0.04964  0.99727
   0.04706 -0.05196  0.98721
   0.05214 -0.05428  0.97098
   0.05762 -0.05661  0.94937
   0.06354 -0.05894  0.92347
   0.06994 -0.06127  0.89372
   0.07687 -0.06361  0.86092
   0.08438 -0.06595  0.82547
   0.09251 -0.06827  0.78825
   0.10133 -0.07058  0.74886
   0.11088 -0.07285  0.70857
   0.12120 -0.07507  0.66794
   0.13234 -0.07722  0.62653
   0.14431 -0.07928  0.58544
   0.15711 -0.08122  0.54501
   0.17073 -0.08302  0.50562
   0.18515 -0.08465  0.46763
   0.20031 -0.08609  0.43135
   0.21615 -0.08732  0.39706
   0.23262 -0.08833  0.36479
   0.24964 -0.08911  0.33485
   0.26716 -0.08965  0.30690
   0.28511 -0.08995  0.28126
   0.30344 -0.09002  0.25765
   0.32211 -0.08986  0.23607
   0.34108 -0.08948  0.21629
   0.36032 -0.08888  0.19817
   0.37979 -0.08808  0.18167
   0.39947 -0.08707  0.16656
   0.41934 -0.08588  0.15264
   0.43938 -0.08451  0.14018
   0.45958 -0.08296  0.12844
   0.47991 -0.08124  0.11777
   0.50038 -0.07937  0.10798
   0.52095 -0.07736  0.09883
   0.54163 -0.07520  0.09036
   0.56239 -0.07290  0.08243
   0.58324 -0.07048  0.07501
   0.60416 -0.06794  0.06802
   0.62513 -0.06528  0.06139
   0.64615 -0.06251  0.05506
   0.66721 -0.05963  0.04907
   0.68830 -0.05665  0.04329
   0.70941 -0.05358  0.03768
   0.73051 -0.05041  0.03222
   0.75160 -0.04715  0.02710
   0.77266 -0.04382  0.02183
   0.79364 -0.04040  0.01693
   0.81452 -0.03691  0.01211
   0.83523 -0.03337  0.00731
   0.85570 -0.02978  0.00275
   0.87581 -0.02617 -0.00171
   0.89542 -0.02257 -0.00602
   0.91435 -0.01901 -0.01012
   0.93238 -0.01555 -0.01408
   0.94931 -0.01224 -0.01784
   0.96496 -0.00911 -0.02120
   0.97925 -0.00620 -0.02496
   0.99214 -0.00354 -0.02621
   1.00000 -0.00189 -0.04787
