0.425689966074859,0.00505303562845671,0.56
0.401331027898314,0.00979642903213522,0.56
0.37694988182723,0.0142499393873787,0.56
0.351858234893271,0.0185430933613034,0.56
0.322502517665367,0.0231999285571298,0.56
0.272701599732462,0.0301536510214178,0.56
0.218403600733749,0.0361229104042902,0.56
0.188406637831151,0.0384883287821938,0.56
0.153680937822596,0.0401276579497752,0.56
0.128347722938829,0.04037259705788,0.56
0.11331719428604,0.0400431834730244,0.56
0.098141765106729,0.0392777709025705,0.56
0.0837694437095924,0.0380766432178371,0.56
0.0635856421582848,0.0354088845279948,0.56
0.0486689721016861,0.0324657188528974,0.56
0.0365561909905181,0.0292218251251498,0.56
0.0296747560916462,0.0269061990269895,0.56
0.011602269529089,0.0178917956861984,0.56
0.00434632569519701,0.0113085315629715,0.56
0.00165802711299097,-0.00710785964223505,0.56
0.00434632569519701,-0.0113085315629715,0.56
0.011602269529089,-0.0178917956861984,0.56
0.0296747560916462,-0.0269061990269895,0.56
0.0365561909905181,-0.0292218251251498,0.56
0.0486689721016861,-0.0324657188528974,0.56
0.0635856421582848,-0.0354088845279948,0.56
0.098141765106729,-0.0392777709025705,0.56
0.11331719428604,-0.0400431834730244,0.56
0.128347722938829,-0.04037259705788,0.56
0.153680937822596,-0.0401276579497752,0.56
0.188406637831151,-0.0384883287821938,0.56
0.218403600733749,-0.0361229104042902,0.56
0.272701599732462,-0.0301536510214178,0.56
0.292733705519082,-0.0275076034968631,0.56
0.322502517665367,-0.0231999285571298,0.56
0.351858234893271,-0.0185430933613034,0.56
0.37694988182723,-0.0142499393873787,0.56
0.401331027898314,-0.00979642903213522,0.56
0.425689966074859,-0.00505303562845671,0.56
